지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%)
189,서귀포,9/23/2019 12:00,21.1,0,0.7,99
189,서귀포,9/23/2019 13:00,21.7,0.5,0.9,99
189,서귀포,9/23/2019 14:00,23.9,,1.8,87
189,서귀포,9/23/2019 15:00,23.6,,2.3,89
189,서귀포,9/23/2019 16:00,23.5,,2,88
189,서귀포,9/23/2019 17:00,22.7,,2,91
189,서귀포,9/23/2019 18:00,22.3,,1.5,90
189,서귀포,9/23/2019 19:00,22.1,,1.1,90
189,서귀포,9/23/2019 20:00,21.5,,0.6,94
189,서귀포,9/23/2019 21:00,20.4,,1.5,99
189,서귀포,9/23/2019 22:00,20.1,,0.9,98
189,서귀포,9/23/2019 23:00,20,,1.2,97
189,서귀포,9/24/2019 0:00,19,,1.3,99
189,서귀포,9/24/2019 1:00,18.6,,1.1,99
189,서귀포,9/24/2019 2:00,18.3,,1,99
189,서귀포,9/24/2019 3:00,17.7,,1.3,99
189,서귀포,9/24/2019 4:00,17.2,,1.6,98
189,서귀포,9/24/2019 5:00,17.4,,1.6,97
189,서귀포,9/24/2019 6:00,17.4,,1.5,98
189,서귀포,9/24/2019 7:00,17.4,,1.6,98
189,서귀포,9/24/2019 8:00,20.3,,1.1,90
189,서귀포,9/24/2019 9:00,22.1,,0.6,80
189,서귀포,9/24/2019 10:00,22.7,,0.8,74
189,서귀포,9/24/2019 11:00,24.1,,2.2,60
189,서귀포,9/24/2019 12:00,24,,1.7,56
189,서귀포,9/24/2019 13:00,24.4,,1.9,57
189,서귀포,9/24/2019 14:00,23.7,,2.7,58
189,서귀포,9/24/2019 15:00,23,,2.2,61
189,서귀포,9/24/2019 16:00,24,,2.5,59
189,서귀포,9/24/2019 17:00,23.3,,1.4,57
189,서귀포,9/24/2019 18:00,22.5,,1.1,61
189,서귀포,9/24/2019 19:00,21.4,,1.2,70
189,서귀포,9/24/2019 20:00,20.7,,1.2,52
189,서귀포,9/24/2019 21:00,20.3,,1.4,46
189,서귀포,9/24/2019 22:00,19.1,,0.3,51
189,서귀포,9/24/2019 23:00,19.2,,1.5,47
189,서귀포,9/25/2019 0:00,19.1,,1.7,38
189,서귀포,9/25/2019 1:00,19.6,,1.4,47
189,서귀포,9/25/2019 2:00,20,,1.2,53
189,서귀포,9/25/2019 3:00,19,,1.5,62
189,서귀포,9/25/2019 4:00,19.1,,1.4,67
189,서귀포,9/25/2019 5:00,18.9,,1.8,73
189,서귀포,9/25/2019 6:00,19.1,,1.3,75
189,서귀포,9/25/2019 7:00,20.1,,1.2,72
189,서귀포,9/25/2019 8:00,21.7,,1.3,65
189,서귀포,9/25/2019 9:00,22.9,,2.4,60
189,서귀포,9/25/2019 10:00,24.3,,1.6,61
189,서귀포,9/25/2019 11:00,24.6,,1.4,62
189,서귀포,9/25/2019 12:00,24.3,,1.9,63
189,서귀포,9/25/2019 13:00,23.8,,1.6,67
189,서귀포,9/25/2019 14:00,24.8,,2.3,65
189,서귀포,9/25/2019 15:00,24.9,,2.3,59
189,서귀포,9/25/2019 16:00,24.8,,2.6,59
189,서귀포,9/25/2019 17:00,23.4,,3.4,63
189,서귀포,9/25/2019 18:00,21.7,,3.1,74
189,서귀포,9/25/2019 19:00,21.3,,2,74
189,서귀포,9/25/2019 20:00,21.3,,1.6,77
189,서귀포,9/25/2019 21:00,21,,1.8,86
189,서귀포,9/25/2019 22:00,21,,1.9,89
189,서귀포,9/25/2019 23:00,21,,1.9,96
189,서귀포,9/26/2019 0:00,21,,1.7,97
189,서귀포,9/26/2019 1:00,20.9,,2.1,98
189,서귀포,9/26/2019 2:00,20.8,,1.6,97
189,서귀포,9/26/2019 3:00,20.9,,1.7,93
189,서귀포,9/26/2019 4:00,21.2,,2.2,97
189,서귀포,9/26/2019 5:00,21.6,,2.3,95
189,서귀포,9/26/2019 6:00,21.9,,2.3,97
189,서귀포,9/26/2019 7:00,22.1,,2.3,98
189,서귀포,9/26/2019 8:00,23.6,,2.6,98
189,서귀포,9/26/2019 9:00,24,0.1,2.7,99
189,서귀포,9/26/2019 10:00,25.6,,2.7,93
189,서귀포,9/26/2019 11:00,26.2,,2.5,88
189,서귀포,9/26/2019 12:00,26.6,,2.3,86
189,서귀포,9/26/2019 13:00,26.4,,3,85
189,서귀포,9/26/2019 14:00,26.5,,2.4,87
189,서귀포,9/26/2019 15:00,25.9,,3.5,87
189,서귀포,9/26/2019 16:00,25.7,,3.4,89
189,서귀포,9/26/2019 17:00,25.4,,2.7,92
189,서귀포,9/26/2019 18:00,24.4,,2.8,97
189,서귀포,9/26/2019 19:00,24.1,,2,98
189,서귀포,9/26/2019 20:00,24,,1.8,99
189,서귀포,9/26/2019 21:00,24,,2.3,99
189,서귀포,9/26/2019 22:00,23.6,,2,99
189,서귀포,9/26/2019 23:00,23.5,,1.8,99
189,서귀포,9/27/2019 0:00,23.5,,1.8,99
189,서귀포,9/27/2019 1:00,23.6,,1.7,99
189,서귀포,9/27/2019 2:00,23.9,,1.6,99
189,서귀포,9/27/2019 3:00,23.8,,1.6,99
189,서귀포,9/27/2019 4:00,23.8,,1.7,99
189,서귀포,9/27/2019 5:00,24,,1.9,99
189,서귀포,9/27/2019 6:00,23.9,,1.7,99
189,서귀포,9/27/2019 7:00,24.1,,1.5,99
189,서귀포,9/27/2019 8:00,24.6,,1.9,99
189,서귀포,9/27/2019 9:00,26.1,,1.8,99
189,서귀포,9/27/2019 10:00,26.4,,1.6,98
189,서귀포,9/27/2019 11:00,26.1,,1.1,99
189,서귀포,9/27/2019 12:00,25.5,,0.8,99
189,서귀포,9/27/2019 13:00,25.8,0.8,1.1,99
189,서귀포,9/27/2019 14:00,25.2,,1,99
189,서귀포,9/27/2019 15:00,25.3,,0.4,99
189,서귀포,9/27/2019 16:00,24.2,0,1.1,99
189,서귀포,9/27/2019 17:00,25.4,0,0.8,99
189,서귀포,9/27/2019 18:00,24.7,0,0.9,99
189,서귀포,9/27/2019 19:00,23.7,5.7,0.5,99
189,서귀포,9/27/2019 20:00,23.7,5.4,1.1,99
189,서귀포,9/27/2019 21:00,23.2,0,1.3,99
189,서귀포,9/27/2019 22:00,23,0,1.8,99
189,서귀포,9/27/2019 23:00,22.8,0.5,1.7,99
189,서귀포,9/28/2019 0:00,23,,2.2,99
189,서귀포,9/28/2019 1:00,22.9,,1.8,99
189,서귀포,9/28/2019 2:00,23.1,,1.6,99
189,서귀포,9/28/2019 3:00,23.3,,1.4,99
189,서귀포,9/28/2019 4:00,23.5,,1.4,99
189,서귀포,9/28/2019 5:00,23.7,,1.3,99
189,서귀포,9/28/2019 6:00,23.9,,1,99
189,서귀포,9/28/2019 7:00,24,,0.7,99
189,서귀포,9/28/2019 8:00,24.8,,1,99
189,서귀포,9/28/2019 9:00,25.7,,1.2,99
189,서귀포,9/28/2019 10:00,25.5,,0.8,99
189,서귀포,9/28/2019 11:00,25.9,,1,99
189,서귀포,9/28/2019 12:00,27.4,,1.1,99
189,서귀포,9/28/2019 13:00,27.2,,1.6,99
189,서귀포,9/28/2019 14:00,26.5,,1.3,99
189,서귀포,9/28/2019 15:00,27.1,,1.3,99
189,서귀포,9/28/2019 16:00,26.7,,1.4,99
189,서귀포,9/28/2019 17:00,26.3,,1.3,99
189,서귀포,9/28/2019 18:00,26.1,,0.6,99
189,서귀포,9/28/2019 19:00,25.5,,0.6,99
189,서귀포,9/28/2019 20:00,25.5,,0.1,99
189,서귀포,9/28/2019 21:00,25.4,,0.2,99
189,서귀포,9/28/2019 22:00,25.2,,0.8,99
189,서귀포,9/28/2019 23:00,24.8,,0.6,99
189,서귀포,9/29/2019 0:00,24.8,,0.6,99
189,서귀포,9/29/2019 1:00,24.7,,0.6,99
189,서귀포,9/29/2019 2:00,24.3,,1,99
189,서귀포,9/29/2019 3:00,24.2,,0.4,99
189,서귀포,9/29/2019 4:00,24.3,,0.1,99
189,서귀포,9/29/2019 5:00,24,,1,99
189,서귀포,9/29/2019 6:00,23.3,,0.6,99
189,서귀포,9/29/2019 7:00,23.9,,0.5,99
189,서귀포,9/29/2019 8:00,23.9,,0.3,99
189,서귀포,9/29/2019 9:00,25.6,,0.4,99
189,서귀포,9/29/2019 10:00,26,,0.9,99
189,서귀포,9/29/2019 11:00,27.3,,1.2,97
189,서귀포,9/29/2019 12:00,26.7,,1.3,97
189,서귀포,9/29/2019 13:00,26.7,,1.3,99
189,서귀포,9/29/2019 14:00,26.8,,1.6,99
189,서귀포,9/29/2019 15:00,26.2,,1.5,99
189,서귀포,9/29/2019 16:00,26.2,,1.2,98
189,서귀포,9/29/2019 17:00,23.9,6.7,0.4,99
189,서귀포,9/29/2019 18:00,23.5,16.9,0.7,99
189,서귀포,9/29/2019 19:00,23.4,10.5,1,99
189,서귀포,9/29/2019 20:00,23.2,3.1,0.8,99
189,서귀포,9/29/2019 21:00,22.7,1.1,0.6,99
189,서귀포,9/29/2019 22:00,23,,0.5,99
189,서귀포,9/29/2019 23:00,23.2,,0.4,99
189,서귀포,9/30/2019 0:00,23.3,,0.4,99
189,서귀포,9/30/2019 1:00,22.7,0.6,0.7,99
189,서귀포,9/30/2019 2:00,22.5,,0.5,99
189,서귀포,9/30/2019 3:00,22.6,,1,99
189,서귀포,9/30/2019 4:00,22.5,,0.8,99
189,서귀포,9/30/2019 5:00,22.3,,0.3,99
189,서귀포,9/30/2019 6:00,22.3,,1,99
189,서귀포,9/30/2019 7:00,22.5,,0.7,99
189,서귀포,9/30/2019 8:00,24.1,,0.3,99
189,서귀포,9/30/2019 9:00,23.8,,0.7,99
189,서귀포,9/30/2019 10:00,25.8,,0.7,99
189,서귀포,9/30/2019 11:00,26.7,,1.5,95
189,서귀포,9/30/2019 12:00,26.3,,0.9,94
189,서귀포,9/30/2019 13:00,25.5,,0.7,99
189,서귀포,9/30/2019 14:00,25.4,,1.3,99
189,서귀포,9/30/2019 15:00,25.2,,0.6,99
189,서귀포,9/30/2019 16:00,24.8,,0.4,99
189,서귀포,9/30/2019 17:00,24.9,,0.7,99
189,서귀포,9/30/2019 18:00,24.6,1,0.7,99
189,서귀포,9/30/2019 19:00,24.5,2.5,1.2,99
189,서귀포,9/30/2019 20:00,24.4,0.2,0.7,99
189,서귀포,9/30/2019 21:00,24.7,0,1,99
189,서귀포,9/30/2019 22:00,24.6,1.9,0.9,99
189,서귀포,9/30/2019 23:00,24.4,0.1,1.3,99
189,서귀포,10/1/2019 0:00,24.9,,0.9,99
189,서귀포,10/1/2019 1:00,24.9,,1,99
189,서귀포,10/1/2019 2:00,24.6,,1.6,99
189,서귀포,10/1/2019 3:00,24.4,0,1.5,99
189,서귀포,10/1/2019 4:00,24.3,0,1.5,99
189,서귀포,10/1/2019 5:00,24.4,0.1,1.8,99
189,서귀포,10/1/2019 6:00,24.6,0,1.5,99
189,서귀포,10/1/2019 7:00,24.3,0,1.5,99
189,서귀포,10/1/2019 8:00,24.2,0,2,99
189,서귀포,10/1/2019 9:00,25.2,0,1,99
189,서귀포,10/1/2019 10:00,25.1,,2.2,99
189,서귀포,10/1/2019 11:00,24.7,0.1,2.7,99
189,서귀포,10/1/2019 12:00,24.3,0.2,1.7,99
189,서귀포,10/1/2019 13:00,23.8,2.5,1.5,99
189,서귀포,10/1/2019 14:00,23.4,8.6,1.2,99
189,서귀포,10/1/2019 15:00,23,3.9,3.2,99
189,서귀포,10/1/2019 16:00,23.6,0,4.2,99
189,서귀포,10/1/2019 17:00,23.3,0,3.7,99
189,서귀포,10/1/2019 18:00,22.7,0.6,4.1,99
189,서귀포,10/1/2019 19:00,22.9,0,4.5,99
189,서귀포,10/1/2019 20:00,22.3,0.1,4.4,99
189,서귀포,10/1/2019 21:00,21.7,0.2,4.5,99
189,서귀포,10/1/2019 22:00,20.5,6.3,4.9,99
189,서귀포,10/1/2019 23:00,20.5,7.5,4.6,99
189,서귀포,10/2/2019 0:00,21.1,5.3,5.2,99
189,서귀포,10/2/2019 1:00,21.5,4.7,4.5,99
189,서귀포,10/2/2019 2:00,21.7,8,3.8,99
189,서귀포,10/2/2019 3:00,22.1,16.3,3.2,99
189,서귀포,10/2/2019 4:00,24,4.8,2.5,99
189,서귀포,10/2/2019 5:00,24.6,2.9,2.8,99
189,서귀포,10/2/2019 6:00,24.2,5,3.3,99
189,서귀포,10/2/2019 7:00,23.1,52.3,2.7,99
189,서귀포,10/2/2019 8:00,24.2,0.1,2.1,99
189,서귀포,10/2/2019 9:00,25.6,0.7,1.6,99
189,서귀포,10/2/2019 10:00,25.4,0.7,3.6,99
189,서귀포,10/2/2019 11:00,26.1,0.1,4.1,99
189,서귀포,10/2/2019 12:00,25.7,0,5.1,99
189,서귀포,10/2/2019 13:00,24.8,2.1,7,99
189,서귀포,10/2/2019 14:00,25.2,,6.4,99
189,서귀포,10/2/2019 15:00,24.6,0.1,9.7,99
189,서귀포,10/2/2019 16:00,23.7,3.6,9.7,99
189,서귀포,10/2/2019 17:00,23.9,0.4,10.9,99
189,서귀포,10/2/2019 18:00,24.3,0.3,8.2,99
189,서귀포,10/2/2019 19:00,23.9,0,8,99
189,서귀포,10/2/2019 20:00,22.7,,7.1,99
189,서귀포,10/2/2019 21:00,22.9,,6,99
189,서귀포,10/2/2019 22:00,23.1,0,5.3,99
189,서귀포,10/2/2019 23:00,22.5,0.7,3.6,99
189,서귀포,10/3/2019 0:00,22.3,0,4.2,99
189,서귀포,10/3/2019 1:00,22.4,0,3.8,99
189,서귀포,10/3/2019 2:00,22.2,0,3.7,99
189,서귀포,10/3/2019 3:00,22,0.1,3.3,99
189,서귀포,10/3/2019 4:00,22.3,0,3.3,99
189,서귀포,10/3/2019 5:00,22.1,,3.3,99
189,서귀포,10/3/2019 6:00,22,,2.9,99
189,서귀포,10/3/2019 7:00,22.3,,3.2,99
189,서귀포,10/3/2019 8:00,23.2,,2.7,99
189,서귀포,10/3/2019 9:00,24.9,,2.3,91
189,서귀포,10/3/2019 10:00,25.6,,4.3,85
189,서귀포,10/3/2019 11:00,26.2,,3.6,84
189,서귀포,10/3/2019 12:00,26.4,,3.4,81
189,서귀포,10/3/2019 13:00,26.4,,3.4,81
189,서귀포,10/3/2019 14:00,27.1,,2.8,78
189,서귀포,10/3/2019 15:00,27.4,,2.6,71
189,서귀포,10/3/2019 16:00,27.2,,3.3,71
189,서귀포,10/3/2019 17:00,27,,1.4,67
189,서귀포,10/3/2019 18:00,25.4,,1.3,63
189,서귀포,10/3/2019 19:00,24.1,,1.4,71
189,서귀포,10/3/2019 20:00,22.9,,0.7,83
189,서귀포,10/3/2019 21:00,22.7,,0.9,90
189,서귀포,10/3/2019 22:00,22.4,,0.7,91
189,서귀포,10/3/2019 23:00,22.4,,1.1,91
189,서귀포,10/4/2019 0:00,21.5,,1.3,94
189,서귀포,10/4/2019 1:00,21.2,,0.9,93
189,서귀포,10/4/2019 2:00,20.1,,0.3,96
189,서귀포,10/4/2019 3:00,21,,1.3,92
189,서귀포,10/4/2019 4:00,20.5,,1.2,94
189,서귀포,10/4/2019 5:00,20.3,,1.2,94
189,서귀포,10/4/2019 6:00,20,,1.7,96
189,서귀포,10/4/2019 7:00,19.9,,2,97
189,서귀포,10/4/2019 8:00,22.8,,1.5,90
189,서귀포,10/4/2019 9:00,24.7,,0.7,88
189,서귀포,10/4/2019 10:00,25,,1,90
189,서귀포,10/4/2019 11:00,25.6,,1.5,89
189,서귀포,10/4/2019 12:00,26.4,,1.3,82
189,서귀포,10/4/2019 13:00,26.6,,1.6,80
189,서귀포,10/4/2019 14:00,26.1,,1.5,82
189,서귀포,10/4/2019 15:00,25.8,,1.4,80
189,서귀포,10/4/2019 16:00,25.5,,1.8,86
189,서귀포,10/4/2019 17:00,24.5,,0.9,97
189,서귀포,10/4/2019 18:00,23.7,,0.4,98
189,서귀포,10/4/2019 19:00,23.2,,0.7,99
189,서귀포,10/4/2019 20:00,23.2,,0.7,99
189,서귀포,10/4/2019 21:00,22.7,,1,99
189,서귀포,10/4/2019 22:00,22.5,,0.9,92
189,서귀포,10/4/2019 23:00,21.9,,0.7,96
189,서귀포,10/5/2019 0:00,22,,0.6,97
189,서귀포,10/5/2019 1:00,21.7,,1,98
189,서귀포,10/5/2019 2:00,21.2,,1.4,98
189,서귀포,10/5/2019 3:00,20.8,,1.3,97
189,서귀포,10/5/2019 4:00,20.4,,0.9,98
189,서귀포,10/5/2019 5:00,20.2,,1.3,98
189,서귀포,10/5/2019 6:00,20.1,,1.7,98
189,서귀포,10/5/2019 7:00,20.3,,1.1,97
189,서귀포,10/5/2019 8:00,21.9,,0.2,97
189,서귀포,10/5/2019 9:00,23.1,,1.1,94
189,서귀포,10/5/2019 10:00,23.2,,1.2,96
189,서귀포,10/5/2019 11:00,23.7,,1.5,97
189,서귀포,10/5/2019 12:00,24.7,,1.8,86
189,서귀포,10/5/2019 13:00,25.9,,2.9,78
189,서귀포,10/5/2019 14:00,25,,2.1,76
189,서귀포,10/5/2019 15:00,24.1,,1.5,78
189,서귀포,10/5/2019 16:00,24.1,,1,79
189,서귀포,10/5/2019 17:00,23.7,,0.7,81
189,서귀포,10/5/2019 18:00,23.5,,0.8,82
189,서귀포,10/5/2019 19:00,22.7,,1.5,89
189,서귀포,10/5/2019 20:00,22.2,,1.3,92
189,서귀포,10/5/2019 21:00,21.9,,0.7,92
189,서귀포,10/5/2019 22:00,21.5,,0.5,93
189,서귀포,10/5/2019 23:00,21.2,,0.6,97
189,서귀포,10/6/2019 0:00,20.5,,1.6,98
189,서귀포,10/6/2019 1:00,19.9,,1.9,99
189,서귀포,10/6/2019 2:00,20.6,,1.2,98
189,서귀포,10/6/2019 3:00,20.7,,1.7,77
189,서귀포,10/6/2019 4:00,21.2,,1.4,90
189,서귀포,10/6/2019 5:00,21.2,,1.9,94
189,서귀포,10/6/2019 6:00,21.2,,1.8,94
189,서귀포,10/6/2019 7:00,21.5,,2.1,93
189,서귀포,10/6/2019 8:00,22,,2.8,92
189,서귀포,10/6/2019 9:00,21.8,0,2.8,97
189,서귀포,10/6/2019 10:00,21.7,0,3.1,98
189,서귀포,10/6/2019 11:00,22,0.2,3.4,98
189,서귀포,10/6/2019 12:00,23.1,,4.2,85
189,서귀포,10/6/2019 13:00,23,,2.9,82
189,서귀포,10/6/2019 14:00,23.8,,3.3,79
189,서귀포,10/6/2019 15:00,23.1,,3.3,83
189,서귀포,10/6/2019 16:00,22.6,,3.1,83
189,서귀포,10/6/2019 17:00,22.4,,4.6,84
189,서귀포,10/6/2019 18:00,21.5,,3.3,89
189,서귀포,10/6/2019 19:00,20.8,,2.9,92
189,서귀포,10/6/2019 20:00,20.9,,2.8,92
189,서귀포,10/6/2019 21:00,20.9,,2.6,92
189,서귀포,10/6/2019 22:00,20.7,,2.5,94
189,서귀포,10/6/2019 23:00,20.6,,2.2,96
189,서귀포,10/7/2019 0:00,20.7,,2.2,95
189,서귀포,10/7/2019 1:00,21,,2,93
189,서귀포,10/7/2019 2:00,21.2,,1.9,90
189,서귀포,10/7/2019 3:00,21.1,,1.7,91
189,서귀포,10/7/2019 4:00,21,,2,89
189,서귀포,10/7/2019 5:00,21.3,,1.7,90
189,서귀포,10/7/2019 6:00,21.4,,1.4,91
189,서귀포,10/7/2019 7:00,21.6,,1.5,94
189,서귀포,10/7/2019 8:00,22.3,,1.3,93
189,서귀포,10/7/2019 9:00,23.3,,1.2,89
189,서귀포,10/7/2019 10:00,23.5,,1.1,87
189,서귀포,10/7/2019 11:00,22.4,0,0.5,97
189,서귀포,10/7/2019 12:00,22,2.3,0.8,99
189,서귀포,10/7/2019 13:00,21.5,6.8,1.7,99
189,서귀포,10/7/2019 14:00,21.4,,2.4,99
189,서귀포,10/7/2019 15:00,22.3,,2.4,99
189,서귀포,10/7/2019 16:00,22.6,,4.1,87
189,서귀포,10/7/2019 17:00,22.6,,2.9,89
189,서귀포,10/7/2019 18:00,21.4,,2.1,87
189,서귀포,10/7/2019 19:00,21.4,,1.9,85
189,서귀포,10/7/2019 20:00,21.4,,1.2,89
189,서귀포,10/7/2019 21:00,20.5,,1.5,89
189,서귀포,10/7/2019 22:00,20.9,,1.3,89
189,서귀포,10/7/2019 23:00,20.2,,1.8,90
189,서귀포,10/8/2019 0:00,19.9,,0.9,93
189,서귀포,10/8/2019 1:00,19.7,,1,89
189,서귀포,10/8/2019 2:00,20.3,,1.8,75
189,서귀포,10/8/2019 3:00,20.5,,1,76
189,서귀포,10/8/2019 4:00,19.9,,1.7,84
189,서귀포,10/8/2019 5:00,20,,1.1,81
189,서귀포,10/8/2019 6:00,19.6,,2.7,81
189,서귀포,10/8/2019 7:00,19.9,,1.5,77
189,서귀포,10/8/2019 8:00,20,,1.4,78
189,서귀포,10/8/2019 9:00,20.7,,1.1,76
189,서귀포,10/8/2019 10:00,22.5,,1.4,70
189,서귀포,10/8/2019 11:00,22.6,,1.6,65
189,서귀포,10/8/2019 12:00,23.4,,2,60
189,서귀포,10/8/2019 13:00,22.9,,2.7,63
189,서귀포,10/8/2019 14:00,23.4,,1.5,61
189,서귀포,10/8/2019 15:00,23.7,,2.4,59
189,서귀포,10/8/2019 16:00,23,,0.8,58
189,서귀포,10/8/2019 17:00,23.1,,1.1,59
189,서귀포,10/8/2019 18:00,21.3,,0.5,57
189,서귀포,10/8/2019 19:00,20.2,,0.8,69
189,서귀포,10/8/2019 20:00,20.1,,0.6,66
189,서귀포,10/8/2019 21:00,19.3,,1.3,74
189,서귀포,10/8/2019 22:00,18.6,,1.3,74
189,서귀포,10/8/2019 23:00,18.8,,1.5,74
189,서귀포,10/9/2019 0:00,18.2,,1.2,50
189,서귀포,10/9/2019 1:00,17.5,,1.4,66
189,서귀포,10/9/2019 2:00,18.2,,0.9,45
189,서귀포,10/9/2019 3:00,16.8,,1.8,43
189,서귀포,10/9/2019 4:00,15.9,,1.9,36
189,서귀포,10/9/2019 5:00,14.5,,2.1,45
189,서귀포,10/9/2019 6:00,15,,1.8,45
189,서귀포,10/9/2019 7:00,15.4,,1.7,39
189,서귀포,10/9/2019 8:00,17.2,,1.6,37
189,서귀포,10/9/2019 9:00,20.5,,0.8,31
189,서귀포,10/9/2019 10:00,21,,0.9,29
189,서귀포,10/9/2019 11:00,21.9,,1.3,39
189,서귀포,10/9/2019 12:00,22.2,,1.4,41
189,서귀포,10/9/2019 13:00,22.4,,2,45
189,서귀포,10/9/2019 14:00,22.2,,2.2,41
189,서귀포,10/9/2019 15:00,22.1,,1.7,50
189,서귀포,10/9/2019 16:00,21.9,,1.9,48
189,서귀포,10/9/2019 17:00,21.5,,1.7,53
189,서귀포,10/9/2019 18:00,20.2,,1.6,57
189,서귀포,10/9/2019 19:00,18.8,,1,66
189,서귀포,10/9/2019 20:00,17.9,,0.7,70
189,서귀포,10/9/2019 21:00,18.1,,1.1,69
189,서귀포,10/9/2019 22:00,17.1,,1.7,47
189,서귀포,10/9/2019 23:00,16.8,,1.6,35
189,서귀포,10/10/2019 0:00,15.7,,1.6,35
189,서귀포,10/10/2019 1:00,15.4,,1.5,37
189,서귀포,10/10/2019 2:00,14.9,,1.7,41
189,서귀포,10/10/2019 3:00,14.5,,1.5,45
189,서귀포,10/10/2019 4:00,14.5,,1.7,48
189,서귀포,10/10/2019 5:00,14.2,,1.8,48
189,서귀포,10/10/2019 6:00,14.2,,1.7,48
189,서귀포,10/10/2019 7:00,14,,1.7,53
189,서귀포,10/10/2019 8:00,16.3,,1.3,52
189,서귀포,10/10/2019 9:00,20.2,,1.1,48
189,서귀포,10/10/2019 10:00,21.3,,1.3,51
189,서귀포,10/10/2019 11:00,21.4,,1.4,53
189,서귀포,10/10/2019 12:00,21.8,,1.5,52
189,서귀포,10/10/2019 13:00,22.2,,1.5,52
189,서귀포,10/10/2019 14:00,22.7,,1.6,51
189,서귀포,10/10/2019 15:00,22.7,,1.8,61
189,서귀포,10/10/2019 16:00,22,,2,61
189,서귀포,10/10/2019 17:00,21.7,,1.3,64
189,서귀포,10/10/2019 18:00,20.8,,0.6,71
189,서귀포,10/10/2019 19:00,20.5,,1.2,67
189,서귀포,10/10/2019 20:00,19.7,,1.2,74
189,서귀포,10/10/2019 21:00,18.8,,1.4,80
189,서귀포,10/10/2019 22:00,18.5,,1.3,82
189,서귀포,10/10/2019 23:00,18.6,,1.2,83
189,서귀포,10/11/2019 0:00,18.3,,1,83
189,서귀포,10/11/2019 1:00,18.6,,1.1,82
189,서귀포,10/11/2019 2:00,17.8,,1.6,80
189,서귀포,10/11/2019 3:00,17.5,,1.9,78
189,서귀포,10/11/2019 4:00,17.6,,1.5,71
189,서귀포,10/11/2019 5:00,17.6,,1.4,68
189,서귀포,10/11/2019 6:00,17.5,,1.9,59
189,서귀포,10/11/2019 7:00,17.6,,1.9,59
189,서귀포,10/11/2019 8:00,19.9,,0.7,65
189,서귀포,10/11/2019 9:00,23.1,,0.8,56
189,서귀포,10/11/2019 10:00,23.7,,1.4,57
189,서귀포,10/11/2019 11:00,24,,1.9,59
189,서귀포,10/11/2019 12:00,24.3,,2.5,59
189,서귀포,10/11/2019 13:00,24.5,,2.1,55
189,서귀포,10/11/2019 14:00,24.9,,2.9,52
189,서귀포,10/11/2019 15:00,24.6,,2.3,54
189,서귀포,10/11/2019 16:00,24.5,,2,56
189,서귀포,10/11/2019 17:00,23.8,,1.5,58
189,서귀포,10/11/2019 18:00,22.7,,0.6,61
189,서귀포,10/11/2019 19:00,21.7,,1.4,61
189,서귀포,10/11/2019 20:00,22.2,,3.5,34
189,서귀포,10/11/2019 21:00,21.2,,2.3,40
189,서귀포,10/11/2019 22:00,21.3,,2.4,68
189,서귀포,10/11/2019 23:00,21.5,,2.7,72
189,서귀포,10/12/2019 0:00,21.6,,2.5,71
189,서귀포,10/12/2019 1:00,20.9,,0.6,56
189,서귀포,10/12/2019 2:00,20.5,,0.6,61
189,서귀포,10/12/2019 3:00,19.3,,1.3,63
189,서귀포,10/12/2019 4:00,21.1,,2.6,57
189,서귀포,10/12/2019 5:00,20,,2.6,74
189,서귀포,10/12/2019 6:00,20.2,,2.2,74
189,서귀포,10/12/2019 7:00,20.3,,2.2,75
189,서귀포,10/12/2019 8:00,21.1,,3.1,72
189,서귀포,10/12/2019 9:00,22.1,,3.8,68
189,서귀포,10/12/2019 10:00,22.8,,4,64
189,서귀포,10/12/2019 11:00,23.7,,4.2,58
189,서귀포,10/12/2019 12:00,23.8,,4.6,61
189,서귀포,10/12/2019 13:00,24.1,,4,58
189,서귀포,10/12/2019 14:00,24.9,,3.1,54
189,서귀포,10/12/2019 15:00,24.5,,4.8,50
189,서귀포,10/12/2019 16:00,24.7,,3.5,41
189,서귀포,10/12/2019 17:00,24,,2.9,44
189,서귀포,10/12/2019 18:00,22.7,,2.3,48
189,서귀포,10/12/2019 19:00,22.3,,2.4,48
189,서귀포,10/12/2019 20:00,21.8,,1.4,50
189,서귀포,10/12/2019 21:00,21.4,,1.4,52
189,서귀포,10/12/2019 22:00,20.8,,1.4,57
189,서귀포,10/12/2019 23:00,20.7,,1.4,65
189,서귀포,10/13/2019 0:00,20.1,,1.5,74
189,서귀포,10/13/2019 1:00,20,,2.1,76
189,서귀포,10/13/2019 2:00,19.2,,2.2,78
189,서귀포,10/13/2019 3:00,19,,2.1,77
189,서귀포,10/13/2019 4:00,18.2,,2.3,72
189,서귀포,10/13/2019 5:00,17.8,,2.5,73
189,서귀포,10/13/2019 6:00,17.6,,3.3,73
189,서귀포,10/13/2019 7:00,17.4,,3.3,74
189,서귀포,10/13/2019 8:00,18.1,,3.7,74
189,서귀포,10/13/2019 9:00,19.6,,4.4,70
189,서귀포,10/13/2019 10:00,20.6,,3.8,66
189,서귀포,10/13/2019 11:00,21.2,,4.3,64
189,서귀포,10/13/2019 12:00,21.7,,4.1,62
